"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"AUS","Australia","AVERAGE","Average","10_3","Road deaths","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",4.9029451152141,,
"AUS","Australia","AVERAGE","Average","10_3","Road deaths","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",5.0596248445635,,
"AUS","Australia","AVERAGE","Average","10_3","Road deaths","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",5.3532511203487,,
"AUS","Australia","AVERAGE","Average","10_3","Road deaths","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",4.9727167403114,"P","Provisional value"
"AUS","Australia","AVERAGE","Average","10_3","Road deaths","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",4.546065724575,"P","Provisional value"
"AUS","Australia","AVERAGE","Average","10_3","Road deaths","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",4.6842534931725,"P","Provisional value"
"AUS","Australia","AVERAGE","Average","10_3","Road deaths","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",4.2759214289108,"P","Provisional value"
"AUS","Australia","AVERAGE","Average","10_3","Road deaths","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2021","2021",4.3444276234124,"P","Provisional value"
"AUS","Australia","AVERAGE","Average","11_1","Life satisfaction","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",7.6,,
"AUS","Australia","AVERAGE","Average","11_1","Life satisfaction","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",7.5,,
"AUS","Australia","AVERAGE","Average","11_1","Life satisfaction","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",7.2,,
"AUS","Australia","DEP","Deprivation","1_4","Relative income poverty ","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",14,,
"AUS","Australia","DEP","Deprivation","1_4","Relative income poverty ","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",12.8,,
"AUS","Australia","DEP","Deprivation","1_4","Relative income poverty ","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",12.1,,
"AUS","Australia","DEP","Deprivation","1_4","Relative income poverty ","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",12.4,,
"AUS","Australia","DEP","Deprivation","1_4","Relative income poverty ","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",12.6,,
"AUS","Australia","DEP","Deprivation","1_6","Financial insecurity","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",38.4,,
"AUS","Australia","DEP","Deprivation","1_6","Financial insecurity","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",43.299999833107,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2004","2004",0.968131961828506,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2005","2005",0.905577974937131,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",0.881941063859571,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",0.824407547355266,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",0.80695311517837,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",1.16778848755529,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",1.01985389200528,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",1.00459719149564,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",1.0475677415109,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",1.15023587595292,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",1.22584028030977,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",1.2333970531263,"B","Break"
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",1.12997772517616,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",1.14501112514776,,
"AUS","Australia","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",1.05638044074916,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2004","2004",9.9261808,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2005","2005",9.5541849,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",9.3154173,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",8.6517601,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",8.5522385,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",9.9969006,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",9.6901541,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",9.868906,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",9.8566074,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",10.852316,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",10.389955,"B","Break"
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",9.7582693,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",8.9274702,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",8.6633263,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",8.8408089,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",8.6564646,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",11.860934,,
"AUS","Australia","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2021","2021",8.4608145,,
